episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size,actions_taken
730,35951,1.0,22,5.3,5.77,0.4777165353298187,34491,"[1, 1, 1, 1, 1, 1, 3, 3, 3, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
740,36364,4.0,65,4.5,5.65,1.4137665070593357,34884,"[4, 4, 4, 4, 1, 1, 1, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 4, 4, 4, 4, 4, 4, 5, 1, 1, 5, 2, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 4, 4, 4, 4, 2, 2, 5, 1, 2, 1, 4, 4, 4, 2, 2, 2, 2, 2, 2]"
750,36985,9.0,72,6.9,5.62,1.562069159001112,35485,"[4, 4, 4, 4, 4, 4, 4, 4, 2, 5, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 2, 1, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
760,37567,7.0,55,6.5,5.63,1.0627925023436546,36047,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
770,38200,4.0,35,6.7,5.84,0.7845046073198318,36660,"[5, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 2, 5, 2, 2, 4]"
780,38609,9.0,46,5.2,6.01,0.9618731327354908,37049,"[4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 5, 5, 4, 5, 5]"
790,39037,2.0,23,5.2,5.97,0.5018710494041443,37457,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
800,39589,10.0,85,6.3,6.01,1.8382886573672295,37989,"[1, 4, 4, 4, 4, 4, 4, 2, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 0, 3, 5, 5, 5, 3, 3, 4, 4, 4, 1, 1, 5, 2, 5, 4, 2, 4, 2, 5, 5, 2, 2, 4, 4, 4, 4, 2, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 5, 1, 5, 2, 2, 4, 4, 4, 4, 4, 4, 5, 5, 5, 2, 2, 5, 2, 2]"
810,40174,6.0,43,7.0,6.0,0.9773561358451843,38554,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 4, 1, 1, 4, 1]"
820,40576,1.0,16,5.5,5.91,0.3830142393708229,38936,"[1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 2, 2, 2, 2, 2, 2]"
830,41112,3.0,17,6.2,6.0,0.44457484036684036,39452,"[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
840,41643,3.0,31,6.4,6.19,0.5856696665287018,39963,"[4, 4, 4, 4, 1, 5, 5, 5, 5, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 5]"
850,42225,15.0,154,7.3,6.23,2.688962284475565,40525,"[4, 4, 4, 4, 1, 1, 0, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 1, 1, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 1, 1, 1, 5, 4, 4, 4, 4, 4, 4, 1, 2, 2, 5, 5, 2, 2, 2, 3, 5, 5, 1, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 5, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
860,42833,14.0,104,7.4,6.32,2.207423508167267,41113,"[1, 1, 1, 1, 4, 4, 4, 4, 1, 0, 0, 5, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1, 1, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 2, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
870,43364,8.0,53,7.0,6.35,1.207994282245636,41624,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 4, 4, 4, 4, 4]"
880,43771,2.0,47,4.8,6.31,1.0017530471086502,42011,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4]"
890,44216,7.0,54,5.6,6.35,1.161810852587223,42436,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
900,44768,6.0,46,6.4,6.36,1.0716310106217861,42968,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]"
910,45356,11.0,111,7.5,6.41,2.318744033575058,43536,"[2, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 3, 0, 2, 0, 3, 3, 1, 1, 1, 1, 4, 4, 5, 4, 5, 5, 5, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 2, 3, 3, 3, 2, 3, 0, 0, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2]"
920,45754,7.0,70,5.1,6.37,1.4322278536856174,43914,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 1, 1, 1, 1, 5, 5, 3, 0, 1, 1, 1, 1, 5, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
930,46184,6.0,38,5.8,6.33,0.7924655228853226,44324,"[4, 4, 4, 4, 4, 4, 4, 4, 0, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4]"
940,46815,10.0,48,9.9,6.68,1.0388485565781593,44935,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 2, 2, 5]"
950,47299,2.0,25,5.9,6.54,0.5486449748277664,45399,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4]"
960,48039,21.0,159,9.5,6.75,2.593733288347721,46119,"[4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 1, 1, 4, 4, 4, 4, 1, 5, 5, 5, 4, 4, 4, 4, 1, 1, 1, 1, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 3, 4, 4, 2, 3, 3, 4, 1, 1, 1, 4, 4, 3, 4, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2]"
970,48620,14.0,98,7.7,6.82,1.9691969119012356,46680,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 1, 5, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 0, 4, 0, 2, 4, 4, 4]"
980,49272,1.0,13,7.1,7.05,0.3598867803812027,47312,"[3, 4, 4, 4, 1, 4, 2, 2, 2, 2, 2, 2, 2]"
990,49909,5.0,26,8.1,7.3,0.5425474382936954,47929,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1000,50533,1.0,19,8.7,7.53,0.3471374548971653,48533,"[5, 5, 5, 5, 1, 1, 1, 1, 5, 1, 4, 4, 4, 4, 5, 5, 2, 5, 2]"
1010,51168,14.0,108,8.0,7.58,2.208064515143633,49148,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 4, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 5, 5, 4, 5, 5, 5, 1, 5, 5, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 5, 5, 5, 1, 5, 3, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 1, 1]"
1020,51747,9.0,87,6.7,7.74,1.7238072454929352,49707,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 4, 4, 4, 5, 5, 4, 4, 5, 5, 1, 1, 1, 1, 1, 4, 4, 1, 1, 1, 5, 3, 3, 0, 0, 1, 3, 4, 4, 4, 4, 3, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 5, 5, 2, 5, 5, 2, 2, 5]"
1030,52609,2.0,36,11.2,8.28,0.7445411309599876,50549,"[0, 0, 5, 0, 1, 0, 0, 0, 4, 4, 5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 3, 1, 1, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]"
1040,53402,15.0,89,10.5,8.34,1.6606186404824257,51322,"[4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 5, 5, 5, 1, 1, 0, 1, 1, 1, 1]"
1050,54104,24.0,146,9.2,8.67,2.530936188995838,52004,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 4, 4, 1, 1, 1, 1, 5, 5, 1, 1, 4, 1, 1, 5, 1, 1, 1, 1, 1, 4, 4, 4, 5, 5, 5, 4, 4, 4, 5, 5, 1, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 1, 1, 5, 1, 1, 2, 2, 5, 5, 2, 2, 1, 1, 1, 5, 4, 5, 5, 4, 2, 5, 5, 5, 4, 4, 2, 5, 3, 2, 2, 2, 3, 5, 3, 2, 2, 5, 5, 2, 5, 2, 2, 3, 3, 2, 3, 2, 2, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
1060,54613,3.0,29,6.5,8.37,0.6239842101931572,52493,"[4, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 5, 5, 5, 5, 5, 5]"
1070,55178,24.0,176,7.8,8.38,2.596239000558853,53038,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 4, 1, 1, 1, 1, 1, 1, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 1, 4, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 0, 0, 5, 5, 5, 1, 2, 1, 1, 5, 5, 3, 0, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 5, 5, 5, 4, 4, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 2, 5, 5, 2, 4, 4, 4, 2, 4, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
1080,55834,1.0,22,8.9,8.56,0.44292929768562317,53674,"[5, 5, 5, 5, 5, 1, 5, 5, 5, 4, 4, 0, 1, 3, 2, 5, 5, 5, 5, 5, 5, 5]"
1090,56218,5.0,31,5.3,8.28,0.6457513868808746,54038,"[4, 4, 4, 5, 5, 3, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
1100,56989,15.0,95,10.3,8.44,2.0251499861478806,54789,"[5, 5, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 5, 1, 1, 0, 1, 5, 2, 2, 4, 4, 4, 1, 1, 5, 1, 1, 1, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 2, 0, 5, 3, 3, 3, 3, 1, 1, 1, 4, 4, 5, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 4, 5, 5, 5, 1, 1, 1, 1, 3, 1, 1, 4, 4, 2, 2, 2, 5, 5, 5, 5, 2, 5]"
1110,57656,15.0,67,7.7,8.41,1.2617612294852734,55436,"[5, 5, 5, 4, 1, 0, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 0, 2, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 5, 4, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4]"
1120,58243,7.0,44,8.2,8.56,0.838761031627655,56003,"[4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 5, 2, 5, 5, 5, 5]"
1130,58886,2.0,14,9.1,8.35,0.21036696434020996,56626,"[1, 1, 1, 1, 1, 1, 0, 3, 2, 2, 2, 2, 2, 2]"
1140,59457,3.0,26,7.0,8.0,0.547222163528204,57177,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 4, 4, 4, 4, 4, 2, 2, 5, 2, 2, 2]"
1150,59885,6.0,41,5.7,7.65,0.8604223169386387,57585,"[4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4, 4, 4, 4, 4, 1, 1, 5, 2, 5, 5, 2, 2, 5, 2]"
1160,60529,13.0,94,9.6,7.96,1.8539125509560108,58209,"[4, 4, 4, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 1, 1, 1, 4, 5, 1, 1, 0, 4, 4, 5, 5, 4, 5, 4, 4, 4, 5, 4, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
1170,60970,0.0,21,5.8,7.76,0.44198714196681976,58630,"[4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 2, 2, 2, 2, 2]"
1180,61607,16.0,90,9.8,7.85,1.8383718207478523,59247,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 5, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 1, 5, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 1, 1, 1, 4, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
1190,62053,0.0,17,5.4,7.86,0.30162324011325836,59673,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
1200,62683,5.0,48,7.6,7.59,0.9252609759569168,60283,"[5, 5, 5, 0, 0, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 1, 1, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 1, 5, 5, 2, 2, 5]"
1210,63125,4.0,30,4.9,7.31,0.540043331682682,60705,"[4, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
1220,63818,5.0,44,8.9,7.38,0.9180156216025352,61378,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 5, 5, 5, 4, 4, 4, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
1230,64507,12.0,94,8.1,7.28,1.8177501000463963,62047,"[4, 4, 4, 4, 5, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 3, 5, 5, 1, 1, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 2, 2, 4, 4, 5, 5, 4, 4, 5, 1, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 0, 4, 4, 4, 5, 5, 1, 1, 1, 2, 5, 2, 5, 2, 2, 5, 2, 5]"
1240,65145,11.0,89,8.2,7.4,1.7889971286058426,62665,"[4, 4, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 4, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 4, 4, 5, 1, 4, 5]"
1250,65775,15.0,164,8.5,7.68,2.4748688712716103,63275,"[5, 5, 5, 5, 5, 5, 0, 5, 5, 3, 3, 3, 1, 1, 1, 3, 5, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 5, 5, 5, 1, 1, 5, 0, 0, 1, 1, 4, 5, 5, 1, 0, 1, 5, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2, 4, 4, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1260,66308,9.0,68,7.8,7.5,1.3705415427684784,63788,"[4, 4, 4, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 5, 5, 2, 4, 4, 4, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
1270,67073,9.0,79,10.0,7.92,1.598071314394474,64533,"[1, 1, 1, 5, 5, 1, 5, 5, 5, 1, 1, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 1, 5, 5, 4, 5, 5, 5, 4, 4, 4, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 0, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
1280,67641,1.0,25,7.9,7.73,0.4740859344601631,65081,"[4, 4, 4, 0, 5, 3, 3, 5, 5, 5, 0, 3, 0, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1290,68047,5.0,31,5.4,7.73,0.5236714333295822,65467,"[4, 4, 4, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 5, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4]"
1300,68649,11.0,80,8.1,7.78,1.5758966021239758,66049,"[4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 4, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
1310,69208,2.0,32,7.7,8.06,0.6826601326465607,66588,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 2]"
1320,69886,10.0,63,9.6,8.13,1.187393680214882,67246,"[4, 4, 4, 4, 5, 0, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 0, 0, 0, 5, 2, 5, 4, 4, 1, 1, 5, 0, 5, 4, 4, 4, 5, 5, 1, 4, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
1330,70481,12.0,94,7.7,8.09,1.9952916577458382,67821,"[4, 4, 4, 4, 1, 5, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 0, 1, 1, 1, 1, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 0, 1, 1, 1, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 2, 2, 2, 2, 5, 2, 2]"
1340,71036,10.0,70,7.7,8.04,1.436004277318716,68356,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 1, 4, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4]"
1350,71568,13.0,72,8.1,8.0,1.3910025581717491,68868,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 4, 4, 4, 4, 1, 5, 5, 1, 5, 4, 4, 4, 5, 4, 4, 5, 5, 4, 4, 4, 5, 5, 2, 2, 2, 2, 2, 2]"
